"season","aname","title","link","slot","day","startTime","endTime","station","episodes","episodesRev","percentage","date","ave","actor","producer","chiefProducer","director","script","original","themeSong","sungInDrama","inDramaSong","endingMusic","openingMusic","themeMusic","imageMusic","titleMusic","synopsis","MATCHED","TYPE","DISTANCE"
"1807","signal","シグナル　長期未解決事件捜査班","https://www.ktv.jp/signal/","火曜21：00〜21：54　（全10回）　","Tue","21:00","21:54","フジテレビ","10","10","9.70,8.40,8.30,7.90,6.70,5.70,6.90,6.90,7.30,9.20","4/10,4/17,4/24,5/1,5/8,5/15,5/22,5/29,6/5,6/12","7.79","坂口健太郎,北村一輝,吉瀬美智子,木村祐一,池田鉄洋,青野楓,神尾楓珠,甲本雅裕,渡部篤郎","萩原崇,笠置高弘,石田麻衣","","内片輝,鈴木浩介","尾崎将也","キム・ウニ「シグナル」","BTS,『Don't Leave Me』","","","","","","","","1995年4月10日、'''田代綾香'''が誘拐される。犯人を目撃した小学1年生の'''三枝健人'''は、城西警察署に行くが相手にされない。綾香は遺体で発見される。誘拐事件を捜査する'''大山剛志'''は、管理官の'''中本慎之助'''に容疑者を行方不明の男に断定するのは早いと訴えるが、中本は取り合わず、上司の'''岩田一夫'''になだめられる。女児誘拐事件の捜査は進展せず、未解決事件となってしまう。2010年4月7日、城西警察署地域課の警察官になっていた健人は、素行の悪さのせいで刑事課強行班係の'''桜井美咲'''と'''山田勉'''から説教を受けていた。8日夜、健人は廃棄処分される無線機から声がしているのに気づく。声の主は大山だった。大山がもたらした情報から、時効が10日に迫った女児誘拐事件が動き出す。健人や美咲の必死の捜査の末、事件はついに終結する。4月27日、警視庁捜査一課に長期未解決事件捜査班が設置される。その後、大山と無線が繋がるが、銃声が聞こえて通信が途絶えてしまう。2018年、長期未解決事件捜査班に配属された健人は、同時期に再び大山との交信が可能になり、そこで自分が過去の世界の大山と交信しているのではないかと考えるようになる。当初はその非現実的な現象を受け入れられなかったが、大山の行動によって過去が変わったことで認めるようになる。健人側の無線機が繋がるのは、いつも23時23分。過去が改変されたことは無線機を使う健人にしか認識されない中、健人は過去の大山と協力しつつ様々な未解決事件に挑んでいく。","シグナル 長期未解決事件捜査班","NOSPACE","0.000"
"1807","hana_hare","花のち晴れ　〜花男 Next Season〜","http://www.tbs.co.jp/hana_hare/","火曜22：00〜23：07　（全11回）　","Tue","22:00","23:07","TBS","11","11","7.40,7.90,9.60,9.00,8.70,8.30,7.50,9.60,8.60,5.20,9.50","4/17,4/24,5/1,5/8,5/15,5/22,5/29,6/5,6/12,6/19,6/26","8.30","杉咲花,平野紫耀,中川大志,濱田龍臣,飯豊まりえ,今田美桜,鈴木仁,中田圭祐,嘉島陸,翔,木南晴夏,反町隆史,堀内敬子,テット・ワダ,志賀廣太郎,高岡早紀,滝藤賢一,菊池桃子","瀬戸口克陽,齊藤彩奈","","石井康晴,坪井敏雄,岡本伸吾","吉田恵里香","神尾葉子「花のち晴れ 〜花男 Next Season〜」","King & Prince,『シンデレラガール』","","","","","","宇多田ヒカル,『初恋』","","伝説の4人組F4が卒業して2年。英徳学園高等部はF4によるいじめで多くの退学者を出したという悪評、ライバル校・桃乃園（もものぞの）学院の台頭により、入学希望者数の激減、財政難、一部校舎の閉鎖など凋落の一途を辿った。そんな英徳に、'''C5'''（コレクトファイブ）なる5人組が誕生。寄付金・授業料の滞納者を強制退学させ、英徳の品位を正す（Correct）活動・「庶民狩り」を楽しんでいた。C5のリーダー・神楽木晴（通称ハルト）は、中等科時代に道明寺司に助けられて以来、彼に心酔。体格を道明寺に近づけようと、筋肉を付け、胡散臭い通販商品を買い漁っていた。立場上そのようなものを買っているとは知られてはならないと、商品は執事に頼んで学園の生徒には無縁のコンビニで受け取らせていた。だがそのコンビニでは、英徳生徒で元社長令嬢の隠れ庶民・江戸川音がアルバイトをしていた。庶民であることを知られてしまった音は、強制退学を免れるため、ハルトの通販の趣味を盾に防御に出る。","花のち晴れ〜花男 Next Season〜","NOSPACE","0.000"
"1807","seiginose","正義のセ","https://www.ntv.co.jp/seigi-no-se/","水曜22：00〜23：00　（全10回）　","Wed","22:00","23:00","日本テレビ","10","10","11.00,9.90,10.30,9.40,9.10,10.50,9.00,9.40,8.90,10.00","4/11,4/18,4/25,5/2,5/9,5/16,5/23,5/30,6/6,6/13","9.77","吉高由里子,安田顕,三浦翔平,広瀬アリス,平埜生成,夙川アトム,大野拓朗,塚地武雅,宮崎美子,寺脇康文,生瀬勝久","加藤正俊,鈴木香織","西憲彦","南雲聖一,明石広人,岩粼マリエ","松田裕子,松本美弥子,梅田みか","阿川佐和子「正義のセ」","福山雅治,『失敗学』","","","","","","","","東京下町の豆腐屋の娘・竹村凜々子は、小学校5年生の時の出来事がきっかけで検事になった。新任検事辞令交付式で知り合った、笹原順子と柴口朋美という友人もできた。3か月間の研修のあと、さいたま地検で交通死亡事故を担当したり、水戸地検に2年勤めたあとの4年目には、神奈川県横浜市の横浜地検で初めての暴力団事件や連続強姦事件を担当するなど奮闘する。その後、東京地検に1年、6年目には神戸地検尼崎支部に筆頭検事として赴任する。大学時代からの恋人との別れや、好きでもない同期の検事から言い寄られたり、友人のスキャンダルや仕事の失敗、妹の縁談や友人の裏切りなど様々な出来事を経て成長する。","正義のセ","ORIGINAL","0.000"
"1807","mikaiketsu","未解決の女　警視庁文書捜査官","http://www.tv-asahi.co.jp/mikaiketsu/","木曜21：00〜21：54　（全8回）　","Thu","21:00","21:54","テレビ朝日","8","8","14.70,12.80,11.60,12.70,11.50,12.70,13.40,13.90","4/19,4/26,5/3,5/10,5/17,5/24,5/31,6/7","13.02","波瑠,鈴木京香,沢村一樹,工藤阿須加,高田純次,光石研,山内圭哉,西銘駿,植木祥平,遠藤憲一","服部宣之,菊池誠,岡美鶴","","田村直己,樹下直美","大森美香","麻見和史 「警視庁文書捜査官」","平井堅,『知らないんでしょ？』","","","","","","","","NO_SYNOPSIS","未解決の女 警視庁文書捜査官","NOSPACE","0.000"
"1807","montecristo","モンテ・クリスト伯　-華麗なる復讐-","http://www.fujitv.co.jp/MONTE-CRISTO/","木曜22：00〜22：54　（全9回）　","Thu","22:00","22:54","フジテレビ","9","9","5.10,5.70,7.10,6.50,5.30,6.00,5.90,7.40,6.80","4/19,4/26,5/3,5/10,5/17,5/24,5/31,6/7,6/14","6.23","ディーン・フジオカ,大倉忠義,山本美月,高杉真宙,葉山奨之,岸井ゆきの,桜井ユキ,三浦誠己,渋川清彦,新井浩文,田中泯,風吹ジュン,木下ほうか,山口紗弥加,伊武雅刀,稲森いずみ,高橋克典","太田大,荒井俊雄","","西谷弘,野田悠介","黒岩勉","アレクサンドル・デュマ「モンテ・クリスト伯」","DEAN FUJIOKA,『Echo』","","","","","","","","2003年春、乗船する漁船の遭難から生還した'''柴門暖'''は、婚約者である'''目黒すみれ'''との結婚式の最中に突然いわれのない罪で逮捕されてしまい、異国の監獄で凄惨な拷問を受け心身共に疲弊していた。8年後の2011年、同じく囚人である'''ファリア真海'''に出会い、逮捕された経緯を話した暖は、テロリストの支援をしていた投資家'''入間貞吉'''の身代わりにされたこと、自分を捕まえた刑事が貞吉の息子である'''入間公平'''であることを知り、ファリアを手伝い脱獄を目指す。2017年春、ファリアの死後に脱獄し故郷に帰り着いた暖だったが、待っているはずの人も家も既になく悲嘆に暮れる。何があったのか調べた暖は、その元凶が旧知の仲である'''南条幸男'''と'''神楽清'''による裏切りであり、挙句に2人が暖の大切なものを奪い去ったことを知り、復讐を誓いシンガポールへと旅立つ。そして2018年春、ファリアから莫大な遺産を相続し'''モンテ・クリスト・真海'''へと名を変えた暖は、幸男・清・公平の3人に近づき復讐を開始する。","モンテ・クリスト伯 -華麗なる復讐-","NOSPACE","0.000"
"1807","lovererun","ラブリラン","http://www.ytv.co.jp/lovererun/","木曜23：59〜24：54　（全10回）　","Thu","23:59","24:54","日本テレビ","10","10","3.90,2.70,2.50,2.60,3.00,2.40,3.60,2.90,3.40,3.30","4/5,4/12,4/19,4/26,5/3,5/10,5/17,5/24,5/31,6/7","3.03","中村アン,古川雄輝,佐津川愛美,小松利昌,市川知宏,渡部秀,片瀬那奈,村杉蝉之介,ふせえり,大政絢,大谷亮平","中間利彦,汐口武史,河原瑶,金澤友也","前西和成","藤村享平","永田優子,大林利江子","天沢アキ「ラブリラン」","GENERATIONS from EXILE TRIBE,『また、アシタ』","","","","","","","","主人公・'''南サヤカ'''は15年間の幼馴染・'''鷺沢'''への片想いをこじらせた結果、30歳にして男性経験なし。「自分なんてどうせ」と恋愛から距離を置き続けてきた。そんなある日、目を覚ますと目の前にはサヤカの同僚で隣接部署の'''町田翔平'''の姿が…町田の話によれば、ふたりは付き合っており同棲しているという。なんとサヤカは1か月もの間記憶を失っていたのだった。失われた記憶を取り戻していく中で、鷺沢と町田の間で次第に心が揺れ動いていく…","ラブリラン","ORIGINAL","0.000"
"1807","anaie","あなたには帰る家がある","http://www.tbs.co.jp/anaie/","金曜22：00〜22：54　（全11回）　","Fri","22:00","22:54","TBS","11","11","9.30,8.10,9.10,6.50,8.00,7.90,9.00,7.70,8.20,9.70,9.30","4/13,4/20,4/27,5/4,5/11,5/18,5/25,6/1,6/8,6/15,6/22","8.46","中谷美紀,玉木宏,駿河太郎,高橋メアリージュン,藤本敏史,笛木優子,ユースケ・サンタマリア,木村多江","高成麻畝子,大高さえ子","","平野俊一,吉田健,松田礼人","大島里美","山本文緒「あなたには帰る家がある」","Superfly,『Fall』","","","","","","","","結婚して1年半、来月には1歳になる娘・'''麗奈'''と年下の夫・'''秀明'''と暮らす'''佐藤真弓'''は、望み通りの生活を手に入れたと思っていたが、結婚退職したことを後悔し、保険外交員のパートを始める。秀明は結婚してから真弓の料理にはがっかりしていたが、言い争いになることが嫌でそれを口に出すことはなかった。しかし、真弓がパートに出るようになってから、家事を押し付け合って互いに不満をつのらせるようになる。ある日、茄子田一家が秀明のモデルハウスに見学に来る。秀明は横柄な'''茄子田太郎'''に辟易するが、真弓とは正反対の家庭的な'''綾子'''に惹かれ、綾子もまた、優しい秀明に惹かれるのだった。そんな2人がふとしたことで関係を持ってしまう。パートで自分の稼ぎを得てますます仕事に打ち込む真弓だったが、ある日、秀明の浮気に気がつく。お互いに不満がたまっていた2人は大げんかの末、3か月の期限を切った約束をする。秀明は、家族の意見がばらばらでいつになるかも分からない茄子田家の契約を取ることに必死になっていた。一方、真弓は保険の勧誘に訪れた中学校で太郎を知り、秀明の顧客だと気づいて、家の新築よりも保険をと勧めるのだった。真弓は、太郎の妻・綾子が秀明の浮気相手であることを'''森永祐子'''から知らされ、また、綾子の置手紙によって、太郎も秀明と綾子の関係を知り、太郎から暴力を受けた秀明が大怪我をして入院するという大騒動になる。秀明は真弓に離婚を求めるが、結局、約束通りに会社を辞めて主夫になり、真弓はフルタイムで働くようになる。そして、真弓と秀明は、これからの生活がどうなるのかどうするのか、それぞれ思いを巡らせるのだった。","あなたには帰る家がある","ORIGINAL","0.000"
"1807","mitazono2018","家政夫のミタゾノ","http://www.tv-asahi.co.jp/mitazono/","金曜23：15〜24：15　（全8回）　","Fri","23:15","24:15","テレビ朝日","8","8","7.20,7.20,5.10,7.50,6.30,8.10,6.70,5.70","4/20,4/27,5/4,5/11,5/18,5/25,6/1,6/8","6.73","松岡昌宏,剛力彩芽,椿鬼奴,内藤理沙,余貴美子","秋山貴人,木曽貴美子,椋尾由希子","","七郄剛 ","八津弘幸 ","","島茂子,『戯言』","","","","","","","","比較的手頃な料金で家政婦を派遣してくれる「むすび家政婦紹介所」。その紹介所で働く'''三田園薫（みたぞの かおる）'''は、実は「家政婦」ではなく&quot;'''女装'''&quot;をしている男性、つまり「家政'''夫'''」である。寡黙で神出鬼没、何を考えているのかわからず不気味だが、料理・洗濯・掃除・子守といったあらゆる家事においてプロ級の腕前を持つ三田園が、派遣先での仕事をこなしながらその家庭の裏に蔓延る「根深い汚れ」を暴き、家庭を'''崩壊'''させ、'''再生'''へと導いていく。1話完結型のストーリー。","家政夫のミタゾノ","ORIGINAL","0.000"
"1807","missdevil","Missデビル　人事の悪魔・椿眞子","http://www.ntv.co.jp/missdevil/","土曜22：00〜22：54　（全10回）　","Sat","22:00","22:54","日本テレビ","10","10","9.60,8.10,8.80,6.80,7.20,9.30,7.80,7.60,7.50,9.30","4/14,4/21,4/28,5/5,5/12,5/19,5/26,6/2,6/9,6/16","8.24","菜々緒,佐藤勝利,木村佳乃,和田正人,白石聖,モロ師岡,水沢エレナ,山田キヌヲ,前田航基,山本直寛,猪野学,瀬戸さおり,関屋利歩,山下容莉枝,鶴見辰吾,船越英一郎,西田敏行","森雅弘,本多繁勝","福士睦","佐久間紀佳,小室直子","山浦雅大,藤平久子","","安室奈美恵,『Body Feels EXIT』","","","","","","","","新入社員'''斉藤博史'''は志望していた共亜火災保険に入社でき、希望に満ち溢れていた。しかし、その希望は新入社員研修で打ち砕かれる。研修を担当した人事コンサルタントの'''椿眞子'''は、新入社員たちに退職届を書かせると、「50人の新入社員を10人まで減らす」と宣言し、新入社員たちに過酷な課題を施す。椿が課す課題に意味を見いだせない新入社員たちは次々と脱落していき、11人にまで減ってしまう。さらに、椿の課題とグループ内のいじめに耐え切れなくなった、'''南雲陽'''一が自殺をはかってしまう。南雲は幸い一命をとりとめたが、椿は平然と「あと1人減らしたいので、やめさせるべき人物1名の名前を各自書くように」と残った新入社員に告げる。椿の態度に反発を覚えた斉藤は椿の名前を書いて提出する。椿は5人の投票があった者をやめさせると告げていたが、5人の票を集めた人物がいなかったとして、やめさせるべき1名として日下部剛を指名する。日下部は成績優秀な新入社員だったが、財務省局長である父の権威をかさにきて、南雲を執拗にいびり、それをいさめる斉藤にも嫌がらせを繰り返しており、椿はそれを見抜いていたのだ。逆上する日下部だったが、椿の迫力に圧倒されて、退職届を提出することを承諾する。新入社員研修を生き残った斉藤は新設された人材活用ラボに配属される。そこの室長は社長の'''大沢友晴'''によって共亜火災保険に招聘された椿であった。椿は斉藤がやめさせるべき人物として自分の名前を書いたことが印象深かったので自分の下に配属させたと告げ、これから会社の立て直しのためにリストラを手伝うよう通告する。","Missデビル 人事の悪魔・椿眞子","NOSPACE","0.000"
"1807","ossanslove","おっさんずラブ","http://www.tv-asahi.co.jp/ossanslove/","土曜23：15〜24：05　（全7回）　","Sat","23:15","24:05","テレビ朝日","7","7","2.90,4.20,3.80,3.50,3.90,3.90,5.70","4/21,4/28,5/5,5/12,5/19,5/26,6/2","3.99","田中圭,林遣都,内田理央,金子大地,伊藤修子,児嶋一哉,眞島秀和,大塚寧々,吉田鋼太郎","貴島彩理,神馬由季,松野千鶴子","","瑠東東一郎,山本大輔,YukiSaito","徳尾浩司","","スキマスイッチ,『Revival』","","","","","","","","'''春田創一'''はひょんなことから、上司である'''黒澤武蔵'''が自分の隠し撮り写真をスマホの待ち受けにしたり会社のパソコンに溜め込んでいることを知ってしまう。知られたことに気づいた黒澤は10年来温め育んでいた恋心を春田に打ち明ける。一方で、本社から東京第二営業所に異動してきた'''牧凌太'''は、春田から彼の実家でのルームシェアを提案されて快諾。次第に春田への想いを募らせていき、黒澤が春田にアプローチしたと知ってからは対抗意識を燃やし、春田に告白する。また、黒澤は春田との関係を築くため、妻である'''蝶子'''に離婚を切り出していた。蝶子は黒澤の不倫を疑い、春田に不倫相手を探す協力を要請するが、黒澤から相手が当の春田であると告げられてパニック状態に陥り、裁判を起こし訴えると言い出す。その後、「言わないことは優しさでもなんでもない」と牧に諭された春田は、黒澤に恋愛感情はないと告げる。影でその様子を見ていた蝶子は真面目に断る春田と傷心した夫の姿にもらい泣きし、憑きものが落ちたように怒りは終息した。そんな中、幼馴染の'''荒井ちず'''の兄・'''鉄平'''が営む居酒屋が悪質な不動産会社により二束三文で買い叩かれ、2人は店からの退去を余儀なくされる。家を失ったちずに春田は家に来るよう言う。2人の仲睦まじい様子を見た牧は身を引くため家を出て行こうとする。元カレである'''武川政宗'''の元に行く、という牧を春田は発作的に引き止める。その後、牧は春田に改めて交際を申し込み、受け入れられる。牧とステディな関係を始めると公言した春田だが、まだ戸惑いがあり、街中では他人の目も気になる。牧のほうでも、春田が選んだパートナーが男性である自分で良いのか、と葛藤する。苦悩の末に春田の“普通の幸せ”を一番と考え、心にもない言葉を投げつけて別れを告げる。牧が家を出ていってから、春田は元の自堕落な生活に戻ってしまう。その様子を見兼ねた黒澤が自宅まで訪ねてきて世話を焼くようになり、やがて一緒に暮らすようになる。黒澤の助力により、春田は私生活の改善だけでなく仕事でも好成績を上げるようになる。ついに本社の手掛ける新規プロジェクトに抜擢され、上海出向が決まる。好機を計っていた黒澤から求婚されて、その場の雰囲気に流され承諾してしまう。春田の心には躊躇や疑問が湧きあがっていたが、いずれも答えを見い出せないまま挙式当日を迎える。チャペルで誓いのキスを求められるが春田は歩を進めることが出来ない。脳裏に浮かぶのは牧と過ごした日々ばかり。その時になって初めて、春田自身もずっと牧を求め続けていたのだと気付き、その場で黒澤に諭されて牧を探しに街に飛び出していく。ようやく見つけた牧は、最初こそ春田を遠ざけようとしたが、ストレートな言葉で思いの丈をぶつけてきた春田のプロポーズを受け入れる。そして、春田は上海へ向け飛び立っていく。","おっさんずラブ","ORIGINAL","0.000"
"1807","blackpean","ブラックペアン","http://www.tbs.co.jp/blackpean_tbs/","日曜21：00〜21：54　（全10回）　","Sun","21:00","21:54","TBS","10","10","13.70,12.40,12.10,13.10,13.40,13.00,13.00,16.60,16.20,18.60","4/22,4/29,5/6,5/13,5/20,5/27,6/3,6/10,6/17,6/24","14.29","二宮和也,竹内涼真,葵わかな,橋本さとし,神野三鈴,趣里,内村遥,今野浩喜,岡田浩暉,森田甘路,山田悠介,岡崎紗絵,松川尚瑠輝,水谷果穂,原アンナ,丸一太,渋江譲二,志垣太郎,辻萬長,倍賞美津子,加藤綾子,加藤浩次,市川猿之助,小泉孝太郎,内野聖陽","伊與田英徳,川嶋龍太郎,峠田浩","","福澤克雄,田中健太,渡瀬暁彦","丑尾健太郎","海堂尊「新装版 ブラックペアン1988」","小田和正,『この道を』","","","","","","","","NO_SYNOPSIS","ブラックペアン","ORIGINAL","0.000"
"1807","gakehote","崖っぷちホテル！","https://www.ntv.co.jp/gakehote/","日曜22：30〜23：25　（全10回）　","Sun","22:30","23:25","日本テレビ","10","10","10.60,6.10,6.50,7.00,7.20,7.10,7.30,7.80,7.00,7.90","4/15,4/22,4/29,5/6,5/13,5/20,5/27,6/3,6/10,6/17","7.45","岩田剛典,戸田恵梨香,浜辺美波,中村倫也,くっきー,チャド・マレーン,佐伯大地,鈴木浩介,宮川大輔,西尾まり,りょう,渡辺いっけい","福井雄太,柳内久仁子","福士睦","猪股隆一,岩本仁志,水野格","土田英生","","","","","","","Frank Sinatra,『Strangers In The Night』","","","'''宇海直哉'''がホテル グランデ インヴルサを訪れる。かつては高級ホテルとして名が知れていたホテル グランデ インヴルサであるが、今では仕事に自信のない女性総支配人'''桜井佐那'''の下、やる気のないスタッフだらけで破産寸前の状況に陥っている。桜井は、有能なホテルマンである宇海にホテル再建への協力を求める。副支配人となった宇海は様々なアイデアで従業員のやる気を引き出していく。","崖っぷちホテル!","REVISED","0.000"
"1810","zettaireido","絶対零度　〜未然犯罪潜入捜査〜","http://www.fujitv.co.jp/zettaireido/","月曜21：00〜21：54　（全10回）　","Mon","21:00","21:54","フジテレビ","10","10","10.60,9.60,10.80,11.70,10.40,10.60,10.30,10.00,11.30,10.80","7/9,7/16,7/23,7/30,8/6,8/13,8/20,8/27,9/3,9/10","10.59","沢村一樹,横山裕,本田翼,柄本時生,マギー,田中道子,中村育二,平田満,伊藤淳史,上戸彩","永井麗子","","佐藤祐市,城宝秀則,光野道夫","浜田秀哉,小山正太,井上聖司","","家入レオ,『もし君を許せたら』","","","","","","","","NO_SYNOPSIS","絶対零度〜未然犯罪潜入捜査〜","NOSPACE","0.000"
"1810","kbss","健康で文化的な最低限度の生活","https://www.ktv.jp/kbss/","火曜21：00〜21：54　（全10回）　","Tue","21:00","21:54","フジテレビ","10","10","7.60,5.50,5.80,5.50,4.80,4.90,5.30,5.60,6.50,5.80","7/17,7/24,7/31,8/7,8/14,8/21,8/28,9/4,9/11,9/18","5.80","吉岡里帆,井浦新,川栄李奈,山田裕貴,小園凌央,水上京香,安座間美優,谷まりあ,鈴木アメリ,内場勝則,徳永えり,田中圭,遠藤憲一","米田孝,遠田孝一,本郷達也,木曽貴美子","","本橋圭太,小野浩司","矢島弘一,岸本鮎佳","柏木ハルコ「健康で文化的な最低限度の生活」","AAA,『Tomorrow』","","","","安田レイ,『Sunny』","","",""," 雨宮処凛 ハフポスト 2018年07月23日 2022年3月26日閲覧。。半田に助けられながら、必死に仕事を覚えていくえみるだったが、生活保護受給者の男性の自殺、母親から児童虐待を受けていることをうかがわせる子供との会話、精神疾患を持つ女性からの暴言など、次々に衝撃的な体験を経験していく。やがて、えみるはケースワーカーとしての自覚を深め、生活保護制度に関して本格的に勉強を始める。一方、えみると同期の新人ケースワーカーたちも深刻なケースに遭遇し、それぞれ苦悩していた。","健康で文化的な最低限度の生活","ORIGINAL","0.000"
"1810","gibomusu","義母と娘のブルース","http://www.tbs.co.jp/gibomusu_blues/","火曜22：00〜23：07　（全10回）　","Tue","22:00","23:07","TBS","10","10","11.50,11.30,12.40,12.20,13.10,13.90,15.10,15.50,17.30,19.20","7/10,7/17,7/24,7/31,8/7,8/14,8/21,9/4,9/11,9/18","14.15","綾瀬はるか,竹野内豊,佐藤健,上白石萌歌,横溝菜帆,大智,川村陽介,橋本真実,真凛,村本大輔,春日井静奈,山口香緒里,西尾まり,奥山佳恵,奥貫薫,浅利陽介,浅野和之,麻生祐未","飯田和孝,中井芳彦,大形美佑葵","","平川雄一朗,中前勇児","森下佳子","桜沢鈴「義母と娘のブルース」","MISIA,『アイノカタチ feat.HIDE(GReeeeN)』","","","","","","","","'''岩木亜希子'''は32歳の若さで部長になった、仕事一筋のバリバリのキャリアウーマン。そんな彼女は先妻を亡くした'''宮本良一'''と結婚し、小学生の娘'''みゆき'''の母親になることになった。しかし仕事一筋の彼女は世間の母や主婦とはズレており、慣れない家庭生活で失敗を繰り返す。みゆきは亜希子のそんな姿を恥ずかしく思い、しばしば反発する。お互いの姿に戸惑いつつも、距離を縮めようとする義母と娘だったが、良一もまた病により余命僅かとなっていた。良一との別れから数年後、みゆきは高校生に成長し、亜希子も一人前の主婦となっていた。みゆきは同級生から告白を受け、付き合うかどうかで悩んでいたが、とある理由で疎遠となった小学校時代の友人・'''ヒロキ'''の姿を見かけたことから異性や恋愛について深く考えるようになる。一方、新たにパン屋でアルバイトを始めた亜希子は、不真面目な店長・'''麦田章'''と共に店の経営を立て直すべく奔走する。母娘の出会いから約20年、ヒロキと結婚したみゆきは家を出て、姑のいびりに耐えながらも家事と子育てに追われる日々を送っていた。亜希子はコンサルタント会社を立ち上げ、再びキャリアウーマンとしての道を歩み始める。そんなある日、久々に実家へ戻ったみゆきは老後の準備を進める亜希子の姿を見て、自分を育ててくれた彼女に対してできることは何か悩むようになる。やがて、亜希子の波乱の生涯にも最期の時が訪れる。亜希子は自分が何故良一の提案に応じ、血の繋がらない娘を引き取ったのか、その本当の理由を語る。","義母と娘のブルース","ORIGINAL","0.000"
"1810","takanenohana","高嶺の花","https://www.ntv.co.jp/takanenohana/","水曜22：00〜23：00　（全10回）　","Wed","22:00","23:00","日本テレビ","10","10","11.10,9.60,8.20,9.20,8.20,7.80,9.90,9.30,9.90,11.40","7/11,7/18,7/25,8/1,8/8,8/15,8/22,8/29,9/5,9/12","9.49","石原さとみ,峯田和伸,芳根京子,千葉雄大,三浦貴大,笛木優子,袴田吉彦,吉田ウーロン太,高橋ひかる,城後光義,舘秀々輝,田畑志真,西原亜希,正司照枝,正司花江,博多華丸,升毅,十朱幸代,戸田菜穂,小日向文世","松原浩,鈴木亜希乃,渡邉浩仁","西憲彦","大塚恭司,狩山俊輔,岩粼マリエ","野島伸司","","エルヴィス・プレスリー,『ラヴ・ミー・テンダー』","","","","","","","","華道の名門｢月島流｣の令嬢・月島ももは美しく才能豊かで、すべてに恵まれていたが、婚約者に裏切られ結婚が破談となり、深く傷つき立ち直れずにいた。そんなある日、ももは転んで自転車を大破させ、迷い込んだ商店街で自転車店を営む風間直人と出会う。ももは、直人が周りから“ぷーさん”というニックネームで呼ばれ、愛されていること知り、彼のことが気になりはじめ、行動を共にするように。ももは少しずつ心が癒やされていく。","高嶺の花 (テレビドラマ)","REVISED","0.000"
"1810","hagetaka","ハゲタカ","http://www.tv-asahi.co.jp/hagetaka/","木曜21：00〜21：54　（全8回）　","Thu","21:00","21:54","テレビ朝日","8","8","11.90,11.30,10.40,9.60,9.90,9.50,8.80,11.10","7/19,7/26,8/2,8/9,8/16,8/23,8/30,9/6","10.41","綾野剛,渡部篤郎,沢尻エリカ,池内博之,木南晴夏,堀内敬子,是永瞳,杉本哲太,光石研,小林薫","中川慎子,下山潤","","和泉聖治","古家和尚","真山仁「ハゲタカ」","Mr.Children,『SINGLES』","","","","","","","","鷲津（大森南朋）は、バブル経済崩壊後、ある事件をきっかけに「三葉銀行」を退職。渡米したのち、投資ファンド「ホライズン・インベストメント・ワークス」日本代表に就任し、帰国。ファンドマネージャーとして次々と日本企業を買収する「ハゲタカ」という異名を持つようになった。そして三葉銀行の資産流動対策室の室長であり、鷲津の元上司であった芝野（柴田恭兵）と再会することになる。銀行がかかえるバルクセール（保有債権のまとめ売り）を売る側、バルクセールを買う側という様に…。その後、まるで運命に導かれるように、2人は何度もぶつかることとなる。更にドラマ後半には、鷲津が目指していた大手電機メーカーの買収（株式公開買い付け、TOB）に西野（松田龍平）が名乗りを上げる。西野はITベンチャー企業の社長であるが、実家の旅館「西乃屋」が鷲津の手によって売り飛ばされたことをきっかけに起業家に転向した過去を持つ。西野にとっては鷲津は目標でもあり、また宿命のライバルでもあった。","ハゲタカ (2007年のテレビドラマ)","REVISED","0.000"
"1810","gooddoctor","グッド・ドクター","http://www.fujitv.co.jp/gooddoctor/","木曜22：00〜22：54　（全10回）　","Thu","22:00","22:54","フジテレビ","10","10","11.50,10.60,11.60,10.60,12.20,10.80,13.00,9.40,10.20,12.40","7/12,7/19,7/26,8/2,8/9,8/16,8/23,8/30,9/6,9/13","11.24","山粼賢人,上野樹里,藤木直人,戸次重幸,中村ゆり,浜野謙太,板尾創路,柄本明","藤野良太,金城綾香","","金井紘,相沢秀幸","徳永友一,大北はるか","「グッド・ドクター」","androp,『Hikari』","","","","","","","","NO_SYNOPSIS","グッド・ドクター","ORIGINAL","0.000"
